# x y z nx ny nz
2.622000 0.090000 0.016000 0.779115 -0.626870 0.003695
2.613000 0.082000 0.015000 0.798702 -0.599744 0.048807
2.609000 0.073000 0.013000 0.803598 -0.593496 0.044648
2.609000 0.065000 0.012000 0.858052 -0.510345 0.057397
2.603000 0.057000 0.010000 0.840461 -0.510599 -0.181419
2.593000 0.048000 0.009000 0.960967 0.242522 -0.133135
2.599000 0.040000 0.007000 0.861408 0.504770 -0.056429
2.614000 0.032000 0.006000 0.744411 0.663112 -0.078322
2.619000 0.024000 0.004000 -0.687203 -0.721275 0.086688
2.624000 0.015000 0.002000 0.709218 0.703678 -0.042977
2.632000 0.007000 0.001000 0.699700 0.714349 -0.011163
2.648000 0.000000 0.000000 0.257303 0.963720 -0.070986
2.659000 -0.009000 -0.002000 0.739055 0.666409 0.098474
2.668000 -0.017000 -0.003000 0.710966 0.701248 -0.052711
2.675000 -0.026000 -0.005000 -0.639548 -0.768104 0.031527
2.688000 -0.035000 -0.007000 -0.614284 -0.788059 0.040239
2.695000 -0.043000 -0.009000 -0.653197 -0.756989 0.017359
2.706000 -0.052000 -0.010000 -0.696994 -0.716885 0.016567
2.715000 -0.061000 -0.012000 0.728689 0.684542 -0.020360
2.726000 -0.070000 -0.014000 0.735453 0.675716 -0.050160
2.728000 -0.078000 -0.016000 0.721630 0.690824 -0.044861
2.739000 -0.087000 -0.018000 -0.691385 -0.719145 0.069406
2.752000 -0.096000 -0.020000 -0.672112 -0.738798 0.049423
2.761000 -0.106000 -0.022000 -0.653422 -0.755187 0.052270
2.774000 -0.115000 -0.024000 -0.620539 -0.781752 0.061612
2.787000 -0.124000 -0.026000 -0.617426 -0.784862 0.052696
2.799000 -0.133000 -0.028000 -0.568378 -0.821080 0.052677
2.811000 -0.143000 -0.030000 -0.569477 -0.820464 0.050354
2.833000 -0.153000 -0.033000 -0.595467 -0.802674 0.033662
2.839000 -0.162000 -0.035000 -0.603319 -0.796809 0.033193
2.852000 -0.172000 -0.037000 -0.614706 -0.788059 -0.033171
2.863000 -0.182000 -0.039000 -0.620566 -0.783268 -0.037276
2.879000 -0.192000 -0.041000 -0.643484 -0.764797 -0.031840
2.885000 -0.202000 -0.044000 -0.642282 -0.765933 -0.028650
2.898000 -0.212000 -0.046000 -0.552561 -0.823419 -0.129064
2.914000 -0.222000 -0.049000 -0.478421 -0.855723 -0.197107
2.963000 -0.235000 -0.052000 -0.282131 -0.932018 -0.227476
3.155000 -0.260000 -0.058000 -0.550339 -0.824237 -0.133270
3.203000 -0.274000 -0.061000 -0.511191 -0.857339 -0.060449
3.220000 -0.286000 -0.064000 0.615956 0.787696 0.011544
3.233000 -0.297000 -0.067000 -0.607458 -0.794216 0.014669
3.244000 -0.309000 -0.069000 -0.639994 -0.768229 0.015238
3.262000 -0.321000 -0.072000 -0.643153 -0.765737 0.001072
3.277000 -0.332000 -0.075000 -0.646438 -0.762965 0.001620
3.280000 -0.343000 -0.078000 -0.656616 -0.754219 0.003079
3.301000 -0.356000 -0.081000 -0.662174 -0.749249 0.012314
3.316000 -0.368000 -0.084000 -0.672938 -0.739557 0.014490
3.326000 -0.379000 -0.087000 -0.677022 -0.735851 0.012802
3.346000 -0.392000 -0.091000 -0.683479 -0.729572 0.024115
3.359000 -0.404000 -0.094000 -0.680792 -0.732000 0.026420
3.358000 -0.415000 -0.097000 -0.687323 -0.725999 0.022633
5.978000 -0.758000 -0.178000 -0.007658 0.270269 -0.962754
5.974000 -0.776000 -0.183000 -0.007626 0.267158 -0.963623
5.976000 -0.795000 -0.188000 -0.010416 0.268793 -0.963142
5.986000 -0.815000 -0.194000 -0.011652 0.269457 -0.962942
5.973000 -0.833000 -0.199000 -0.017039 0.270828 -0.962477
5.973000 -0.851000 -0.204000 -0.009021 0.271510 -0.962393
5.975000 -0.871000 -0.209000 -0.009293 0.273830 -0.961733
5.976000 -0.890000 -0.215000 -0.021248 0.275101 -0.961181
5.976000 -0.908000 -0.220000 -0.031448 0.276518 -0.960494
5.977000 -0.928000 -0.226000 0.082844 0.279428 -0.956586
5.971000 -0.946000 -0.231000 0.051419 0.281122 -0.958294
5.974000 -0.965000 -0.237000 0.014302 0.283554 -0.958850
5.977000 -0.984000 -0.242000 0.048494 0.284488 -0.957452
5.977000 -1.003000 -0.248000 0.051303 0.286929 -0.956577
5.973000 -1.021000 -0.254000 0.053259 0.289778 -0.955611
5.971000 -1.040000 -0.259000 0.048987 0.293062 -0.954838
5.976000 -1.060000 -0.265000 0.026132 0.294941 -0.955158
5.971000 -1.077000 -0.271000 0.000929 0.296881 -0.954914
5.972000 -1.097000 -0.277000 0.001658 0.296926 -0.954899
5.972000 -1.115000 -0.283000 0.014406 0.297306 -0.954674
5.976000 -1.135000 -0.289000 0.011059 0.300150 -0.953828
5.974000 -1.154000 -0.295000 0.011850 0.299531 -0.954013
5.969000 -1.171000 -0.300000 0.013920 0.296414 -0.954958
5.924000 -1.181000 -0.304000 0.017857 0.290876 -0.956594
5.403000 -1.095000 -0.283000 0.000000 0.000000 1.000000
5.324000 -1.095000 -0.284000 0.012627 0.069447 -0.997506
5.234000 -1.093000 -0.285000 0.012576 0.067070 -0.997669
5.160000 -1.094000 -0.286000 0.012803 0.051211 -0.998606
5.074000 -1.092000 -0.287000 0.013822 0.096757 -0.995212
4.995000 -1.091000 -0.288000 0.000005 -0.706907 -0.707307
4.923000 -1.090000 -0.289000 0.012385 0.316042 -0.948664
4.863000 -1.092000 -0.290000 0.016220 0.313432 -0.949472
4.853000 -1.106000 -0.295000 0.016220 0.313432 -0.949472
4.780000 -1.104000 -0.296000 0.015535 0.337024 -0.941368
4.706000 -1.102000 -0.296000 0.016498 0.610425 -0.791902
4.647000 -1.103000 -0.298000 0.011687 0.712878 -0.701191
4.587000 -1.103000 -0.299000 0.016639 0.055462 -0.998322
4.517000 -1.100000 -0.300000 0.017198 0.068792 -0.997483
4.459000 -1.100000 -0.301000 0.011381 0.751116 -0.660072
4.409000 -1.101000 -0.303000 0.023173 0.532977 -0.845812
4.340000 -1.098000 -0.303000 0.017306 0.398034 -0.917208
4.287000 -1.098000 -0.304000 0.018861 0.018861 -0.999644
4.233000 -1.097000 -0.305000 0.000007 -0.706898 -0.707315
4.175000 -1.096000 -0.306000 0.025101 0.546786 -0.836896
4.130000 -1.097000 -0.308000 0.023143 0.576863 -0.816513
4.078000 -1.096000 -0.309000 0.023143 0.576863 -0.816513
4.031000 -1.096000 -0.310000 0.021183 0.366032 -0.930361
3.976000 -1.093000 -0.310000 0.022441 0.381134 -0.924247
3.940000 -1.096000 -0.312000 0.024532 0.432575 -0.901264
3.892000 -1.095000 -0.313000 0.030525 0.301838 -0.952871
3.852000 -1.096000 -0.315000 0.082283 0.977777 -0.192826
3.758000 -1.081000 -0.312000 0.000000 0.000000 1.000000
3.627000 -1.054000 -0.306000 0.053791 0.979857 -0.192317
3.576000 -1.051000 -0.306000 -0.024456 -0.982992 0.182014
3.544000 -1.052000 -0.308000 -0.025319 -0.983214 0.180693
3.503000 -1.051000 -0.309000 -0.005202 -0.982115 0.188210
3.463000 -1.050000 -0.310000 -0.001978 0.984065 -0.177798
3.434000 -1.052000 -0.311000 0.008270 -0.982563 0.185744
3.401000 -1.053000 -0.313000 0.011887 -0.982781 0.184392
3.367000 -1.053000 -0.314000 -0.000752 0.981950 -0.189140
3.333000 -1.052000 -0.315000 -0.015538 -0.981522 0.190720
3.297000 -1.051000 -0.316000 0.006738 0.978048 -0.208270
3.266000 -1.052000 -0.318000 -0.001551 0.974188 -0.225733
3.233000 -1.051000 -0.319000 0.002551 0.970329 -0.241774
3.204000 -1.052000 -0.321000 0.011010 0.965962 -0.258449
3.172000 -1.051000 -0.322000 0.020207 0.961925 -0.272566
3.140000 -1.050000 -0.323000 -0.116911 0.868444 -0.481806
3.109000 -1.050000 -0.324000 -0.095304 0.657838 -0.747105
3.080000 -1.049000 -0.325000 -0.193111 0.649814 -0.735153
3.063000 -1.053000 -0.328000 -0.275690 0.558071 -0.782657
3.070000 -1.065000 -0.333000 -0.288049 0.519324 -0.804568
3.073000 -1.075000 -0.338000 -0.272260 0.482181 -0.832692
3.070000 -1.084000 -0.342000 -0.259360 0.455961 -0.851371
3.068000 -1.093000 -0.346000 -0.090085 0.420166 -0.902965
3.066000 -1.101000 -0.350000 -0.642355 0.374495 -0.668680
3.071000 -1.113000 -0.355000 -0.642355 0.374495 -0.668680
3.067000 -1.121000 -0.360000 0.997422 -0.053100 0.048270
3.065000 -1.129000 -0.364000 0.996716 -0.045474 0.067004
3.071000 -1.141000 -0.369000 0.994703 0.047989 -0.090901
3.068000 -1.149000 -0.374000 0.998341 0.045939 -0.034723
3.065000 -1.157000 -0.378000 0.999249 0.038591 0.003485
3.067000 -1.168000 -0.383000 0.998263 0.051900 -0.027891
3.071000 -1.178000 -0.388000 0.995250 0.065074 -0.072403
3.072000 -1.188000 -0.393000 0.997436 0.056550 -0.043857
3.070000 -1.197000 -0.398000 0.997943 0.051097 -0.038711
3.072000 -1.207000 -0.403000 0.996817 0.041910 -0.067823
3.076000 -1.218000 -0.408000 0.999267 0.015463 -0.035006
3.072000 -1.225000 -0.413000 0.999597 -0.023640 0.015735
3.069000 -1.233000 -0.417000 0.998137 -0.042071 0.044187
3.069000 -1.242000 -0.422000 0.996984 -0.064582 0.043025
3.069000 -1.252000 -0.427000 0.996873 -0.066708 0.042348
3.070000 -1.261000 -0.432000 0.997875 -0.059758 0.025978
3.064000 -1.268000 -0.437000 0.998540 -0.050331 0.019622
3.065000 -1.277000 -0.442000 0.997440 -0.046045 0.054712
3.068000 -1.288000 -0.447000 0.998254 -0.046171 0.036838
3.072000 -1.298000 -0.453000 0.998716 -0.035232 -0.036412
3.068000 -1.306000 -0.458000 0.993809 -0.051646 -0.098369
3.067000 -1.314000 -0.463000 0.981622 -0.070451 -0.177358
3.067000 -1.324000 -0.468000 0.959618 -0.113268 -0.257494
3.069000 -1.333000 -0.474000 0.942640 -0.144116 -0.301099
3.079000 -1.347000 -0.481000 0.935047 -0.147249 -0.322497
3.073000 -1.353000 -0.485000 0.889967 -0.230478 -0.393496
3.056000 -1.354000 -0.488000 0.864652 -0.271241 -0.422854
3.037000 -1.355000 -0.490000 0.835213 -0.341081 -0.431375
3.028000 -1.359000 -0.494000 0.826614 -0.349084 -0.441418
3.018000 -1.364000 -0.498000 0.774560 -0.450743 -0.443720
3.022000 -1.374000 -0.504000 0.750174 -0.472957 -0.462115
3.018000 -1.380000 -0.508000 0.104636 0.528138 -0.842687
3.008000 -1.384000 -0.512000 0.095749 0.539263 -0.836677
2.995000 -1.387000 -0.516000 0.108932 0.534131 -0.838354
2.996000 -1.396000 -0.521000 0.111182 0.534822 -0.837618
2.988000 -1.400000 -0.525000 0.116839 0.532598 -0.838265
2.987000 -1.408000 -0.531000 0.116839 0.532598 -0.838265
2.985000 -1.415000 -0.536000 0.212550 0.565086 -0.797183
2.984000 -1.423000 -0.541000 0.203175 0.602416 -0.771890
2.944000 -1.412000 -0.539000 0.361024 -0.557512 -0.747558
2.901000 -1.399000 -0.537000 0.216548 -0.546309 -0.809107
2.893000 -1.403000 -0.541000 0.149864 -0.561289 -0.813938
2.883000 -1.406000 -0.545000 0.086494 -0.567612 -0.818740
2.875000 -1.410000 -0.549000 0.044736 -0.584862 -0.809898
2.861000 -1.411000 -0.552000 0.047094 -0.629292 -0.775741
2.852000 -1.414000 -0.555000 0.064525 -0.622612 -0.779866
2.845000 -1.418000 -0.559000 0.050584 -0.645136 -0.762392
2.830000 -1.417000 -0.562000 0.058410 -0.693182 -0.718392
2.804000 -1.412000 -0.562000 0.127042 -0.311825 -0.941608
2.785000 -1.409000 -0.564000 0.135259 -0.234284 -0.962713
2.768000 -1.408000 -0.566000 0.122869 -0.215052 -0.968842
2.752000 -1.406000 -0.568000 0.133470 -0.217900 -0.966802
2.738000 -1.406000 -0.571000 0.148901 -0.202638 -0.967867
2.728000 -1.408000 -0.574000 0.148901 -0.202638 -0.967867
2.716000 -1.408000 -0.577000 0.146565 -0.170172 -0.974454
2.700000 -1.407000 -0.579000 0.112802 -0.139988 -0.983707
2.688000 -1.407000 -0.582000 0.145962 -0.145194 -0.978577
2.676000 -1.407000 -0.585000 0.173075 -0.162868 -0.971349
2.659000 -1.404000 -0.586000 0.265180 -0.071661 -0.961532
2.619000 -1.389000 -0.583000 0.178089 0.685180 -0.706267
2.613000 -1.392000 -0.587000 0.185088 0.682757 -0.706813
2.610000 -1.396000 -0.591000 0.188478 0.683293 -0.705398
2.607000 -1.401000 -0.596000 0.190070 0.685109 -0.703206
2.610000 -1.408000 -0.602000 0.190070 0.685109 -0.703206
2.596000 -1.407000 -0.604000 0.197641 0.683111 -0.703063
2.588000 -1.408000 -0.608000 0.208326 0.673714 -0.709020
2.581000 -1.410000 -0.611000 0.211199 0.672946 -0.708899
2.581000 -1.415000 -0.617000 0.228570 0.648821 -0.725801
2.579000 -1.419000 -0.621000 0.234161 0.644636 -0.727746
2.575000 -1.423000 -0.626000 0.235849 0.646437 -0.725599
2.562000 -1.421000 -0.628000 0.258280 0.616497 -0.743789
2.543000 -1.415000 -0.628000 0.264752 0.606436 -0.749761
2.534000 -1.415000 -0.632000 0.261523 0.615819 -0.743218
2.525000 -1.415000 -0.635000 0.257866 0.626379 -0.735632
2.520000 -1.418000 -0.639000 0.253565 0.639178 -0.726055
2.514000 -1.419000 -0.642000 0.249680 0.659564 -0.708968
2.509000 -1.421000 -0.646000 0.249680 0.659564 -0.708968
2.502000 -1.422000 -0.650000 0.249228 0.663912 -0.705058
2.493000 -1.421000 -0.652000 0.249692 0.669123 -0.699949
2.486000 -1.421000 -0.656000 0.250669 0.677508 -0.691482
2.485000 -1.425000 -0.660000 0.252237 0.682087 -0.686391
2.473000 -1.423000 -0.662000 0.253371 0.687100 -0.680953
2.455000 -1.416000 -0.663000 0.254805 0.689887 -0.677591
2.422000 -1.401000 -0.659000 0.261648 0.711494 -0.652163
2.401000 -1.392000 -0.658000 0.262684 0.712549 -0.650593
2.383000 -1.386000 -0.658000 0.311170 0.805966 -0.503579
2.360000 -1.376000 -0.657000 0.263575 0.707566 -0.655651
2.340000 -1.368000 -0.656000 0.263558 0.707532 -0.655695
2.316000 -1.357000 -0.654000 0.235474 0.640318 -0.731126
2.302000 -1.352000 -0.655000 0.295540 0.764204 -0.573279
2.283000 -1.344000 -0.653000 0.376197 0.904803 -0.199517
2.265000 -1.337000 -0.653000 0.387550 0.915824 -0.105223
2.245000 -1.328000 -0.652000 0.365027 0.872706 -0.324252
2.227000 -1.320000 -0.651000 0.339706 0.821555 -0.457872
2.210000 -1.312000 -0.651000 0.181940 0.463949 -0.866977
2.197000 -1.307000 -0.651000 -0.108120 -0.188946 -0.976017
2.181000 -1.300000 -0.651000 0.399861 0.883086 0.245499
2.163000 -1.292000 -0.650000 -0.023349 -0.003533 -0.999721
2.147000 -1.285000 -0.649000 -0.002097 0.041142 -0.999151
2.135000 -1.279000 -0.649000 0.232135 0.550381 -0.801994
2.120000 -1.272000 -0.649000 0.410303 0.892107 -0.189199
2.106000 -1.266000 -0.649000 0.414273 0.897075 -0.153731
2.093000 -1.260000 -0.649000 0.413006 0.906331 -0.089388
2.079000 -1.253000 -0.648000 0.410917 0.908281 -0.078567
2.064000 -1.246000 -0.648000 0.407148 0.911013 -0.065474
2.047000 -1.237000 -0.646000 0.405855 0.912449 -0.052146
2.039000 -1.233000 -0.647000 0.414266 0.909093 -0.043975
2.030000 -1.229000 -0.648000 0.440393 0.896687 -0.044797
2.034000 -1.233000 -0.653000 0.440393 0.896687 -0.044797
2.032000 -1.233000 -0.656000 0.440393 0.896687 -0.044797
2.031000 -1.233000 -0.660000 0.440393 0.896687 -0.044797
2.030000 -1.233000 -0.663000 0.440393 0.896687 -0.044797
2.026000 -1.232000 -0.666000 0.507144 0.859096 -0.068985
2.024000 -1.231000 -0.668000 0.507144 0.859096 -0.068985
2.023000 -1.231000 -0.671000 0.507144 0.859096 -0.068985
2.022000 -1.232000 -0.675000 0.507144 0.859096 -0.068985
2.025000 -1.233000 -0.679000 0.507144 0.859096 -0.068985
2.021000 -1.232000 -0.681000 0.581789 0.807647 -0.096065
2.022000 -1.232000 -0.685000 0.581789 0.807647 -0.096065
2.021000 -1.232000 -0.688000 0.581789 0.807647 -0.096065
2.020000 -1.231000 -0.691000 0.581789 0.807647 -0.096065
2.020000 -1.231000 -0.694000 0.581789 0.807647 -0.096065
2.023000 -1.233000 -0.698000 0.581789 0.807647 -0.096065
2.024000 -1.233000 -0.702000 0.581789 0.807647 -0.096065
2.021000 -1.231000 -0.703000 0.614414 0.782771 -0.098819
2.025000 -1.233000 -0.708000 0.581789 0.807647 -0.096065
2.025000 -1.233000 -0.711000 0.614414 0.782771 -0.098819
2.025000 -1.232000 -0.714000 0.614414 0.782771 -0.098819
2.018000 -1.227000 -0.714000 0.618267 0.781255 -0.085947
2.010000 -1.221000 -0.714000 0.617318 0.783548 -0.070504
2.000000 -1.214000 -0.713000 0.617857 0.784103 -0.058608
1.994000 -1.209000 -0.714000 0.620284 0.783606 -0.034770
1.984000 -1.202000 -0.713000 0.621615 0.782996 -0.022634
1.976000 -1.196000 -0.713000 0.626855 0.779127 -0.003848
1.967000 -1.189000 -0.712000 0.632648 0.774385 0.009148
1.962000 -1.185000 -0.712000 0.639721 0.768540 0.010098
1.952000 -1.177000 -0.711000 0.647717 0.761628 -0.019643
1.951000 -1.175000 -0.713000 0.657916 0.749889 -0.069380
1.942000 -1.168000 -0.712000 -0.069092 -0.052782 -0.996213
1.941000 -1.166000 -0.714000 -0.069092 -0.052782 -0.996213
1.931000 -1.158000 -0.712000 -0.011788 0.012007 -0.999858
1.924000 -1.151000 -0.711000 0.013101 0.039287 -0.999142
1.920000 -1.147000 -0.712000 0.005373 0.032708 -0.999451
1.913000 -1.141000 -0.711000 0.013111 0.038089 -0.999188
1.911000 -1.137000 -0.712000 0.013111 0.038089 -0.999188
1.906000 -1.132000 -0.712000 0.013722 0.038627 -0.999159
1.902000 -1.128000 -0.712000 0.097739 0.122650 -0.987625
1.894000 -1.120000 -0.711000 0.024639 0.057765 -0.998026
1.891000 -1.116000 -0.711000 0.024639 0.057765 -0.998026
1.887000 -1.111000 -0.711000 -0.007583 0.032058 -0.999457
1.887000 -1.108000 -0.713000 -0.059692 -0.007817 -0.998186
1.874000 -1.098000 -0.709000 -0.065146 -0.007806 -0.997845
1.875000 -1.096000 -0.711000 -0.073145 -0.014259 -0.997219
1.870000 -1.090000 -0.710000 -0.079102 -0.015911 -0.996740
1.864000 -1.084000 -0.709000 -0.109584 -0.033848 -0.993401
1.862000 -1.080000 -0.709000 -0.107573 -0.029452 -0.993761
1.859000 -1.075000 -0.709000 -0.126881 -0.038651 -0.991165
1.859000 -1.072000 -0.710000 -0.136389 -0.042152 -0.989758
1.855000 -1.066000 -0.710000 -0.134983 -0.038797 -0.990088
1.842000 -1.055000 -0.706000 -0.143314 -0.038978 -0.988909
1.841000 -1.052000 -0.706000 -0.139683 -0.033243 -0.989638
1.843000 -1.049000 -0.708000 -0.136958 -0.029143 -0.990148
1.841000 -1.045000 -0.708000 -0.110411 -0.021010 -0.993664
1.842000 -1.042000 -0.708000 -0.110411 -0.021010 -0.993664
1.840000 -1.037000 -0.708000 -0.110411 -0.021010 -0.993664
1.838000 -1.032000 -0.708000 -0.091969 -0.011204 -0.995699
1.840000 -1.029000 -0.709000 -0.091969 -0.011204 -0.995699
1.834000 -1.023000 -0.707000 -0.077265 -0.006061 -0.996992
1.834000 -1.019000 -0.708000 -0.069041 -0.001857 -0.997612
1.831000 -1.013000 -0.707000 -0.053328 0.004371 -0.998568
1.835000 -1.011000 -0.708000 -0.053328 0.004371 -0.998568
1.836000 -1.008000 -0.709000 -0.030252 0.003461 -0.999536
1.832000 -1.002000 -0.707000 0.049037 0.000923 -0.998797
1.836000 -1.000000 -0.709000 0.049037 0.000923 -0.998797
1.837000 -0.996000 -0.709000 0.049037 0.000923 -0.998797
1.835000 -0.991000 -0.708000 0.011281 0.004333 -0.999927
1.836000 -0.987000 -0.709000 -0.041224 0.011769 -0.999081
1.838000 -0.984000 -0.709000 -0.041224 0.011769 -0.999081
1.833000 -0.977000 -0.707000 -0.040852 0.017332 -0.999015
1.837000 -0.974000 -0.708000 -0.049818 0.021081 -0.998536
1.838000 -0.970000 -0.708000 -0.049818 0.021081 -0.998536
1.840000 -0.967000 -0.708000 -0.057451 0.024969 -0.998036
1.838000 -0.962000 -0.707000 -0.055067 0.024603 -0.998180
1.840000 -0.958000 -0.707000 -0.064208 0.031797 -0.997430
1.842000 -0.955000 -0.707000 -0.064208 0.031797 -0.997430
1.844000 -0.951000 -0.707000 -0.073917 0.037156 -0.996572
1.845000 -0.947000 -0.707000 -0.081162 0.043634 -0.995745
1.850000 -0.944000 -0.708000 -0.081155 0.048452 -0.995523
1.849000 -0.939000 -0.706000 -0.081208 0.049436 -0.995470
1.856000 -0.938000 -0.708000 -0.089511 0.058576 -0.994262
1.858000 -0.934000 -0.708000 -0.087512 0.058846 -0.994424
1.864000 -0.932000 -0.709000 -0.082852 0.057125 -0.994923
1.864000 -0.927000 -0.708000 -0.079827 0.059040 -0.995059
1.862000 -0.921000 -0.706000 -0.079827 0.059040 -0.995059
1.871000 -0.921000 -0.708000 -0.049512 0.036055 -0.998123
1.873000 -0.916000 -0.708000 -0.047234 0.039008 -0.998122
1.877000 -0.913000 -0.708000 -0.036505 0.031227 -0.998845
1.882000 -0.910000 -0.708000 -0.036505 0.031227 -0.998845
1.888000 -0.908000 -0.709000 -0.050981 0.045359 -0.997669
1.892000 -0.905000 -0.709000 -0.070184 0.066223 -0.995333
1.890000 -0.899000 -0.707000 -0.054175 0.048411 -0.997357
1.901000 -0.899000 -0.709000 -0.048898 0.048323 -0.997634
1.904000 -0.895000 -0.709000 -0.047585 0.047746 -0.997725
1.910000 -0.892000 -0.709000 -0.044989 0.053008 -0.997580
1.916000 -0.889000 -0.709000 -0.042914 0.053968 -0.997620
1.918000 -0.885000 -0.708000 -0.038774 0.047410 -0.998123
1.922000 -0.882000 -0.708000 -0.035030 0.048069 -0.998230
1.926000 -0.877000 -0.707000 -0.036544 0.051571 -0.998000
1.930000 -0.874000 -0.707000 -0.039310 0.053360 -0.997801
1.936000 -0.871000 -0.707000 -0.036680 0.053538 -0.997892
1.949000 -0.872000 -0.710000 -0.043852 0.063565 -0.997014
1.958000 -0.870000 -0.711000 -0.041137 0.058926 -0.997414
1.962000 -0.866000 -0.710000 -0.043906 0.061788 -0.997123
1.964000 -0.861000 -0.708000 -0.043906 0.061788 -0.997123
1.972000 -0.859000 -0.709000 -0.042098 0.060431 -0.997284
1.978000 -0.855000 -0.709000 -0.044967 0.057776 -0.997316
1.991000 -0.855000 -0.711000 -0.039598 0.033990 -0.998637
1.997000 -0.852000 -0.711000 -0.032233 0.013087 -0.999395
2.010000 -0.852000 -0.713000 -0.030070 0.023553 -0.999270
2.013000 -0.847000 -0.711000 -0.030070 0.023553 -0.999270
2.018000 -0.844000 -0.711000 -0.022398 0.008038 -0.999717
2.032000 -0.843000 -0.713000 -0.011882 -0.043871 -0.998967
2.038000 -0.840000 -0.712000 -0.011882 -0.043871 -0.998967
2.048000 -0.838000 -0.713000 -0.010098 -0.065187 -0.997822
2.055000 -0.835000 -0.713000 -0.005019 -0.071848 -0.997403
2.061000 -0.831000 -0.712000 -0.003764 -0.067568 -0.997708
2.070000 -0.829000 -0.712000 0.002942 -0.066113 -0.997808
2.078000 -0.826000 -0.711000 0.003051 -0.063937 -0.997949
2.087000 -0.823000 -0.711000 0.008657 -0.063683 -0.997933
2.101000 -0.823000 -0.713000 0.005948 -0.064546 -0.997897
2.109000 -0.820000 -0.713000 0.008139 -0.059634 -0.998187
2.121000 -0.818000 -0.713000 0.008033 -0.060273 -0.998150
2.127000 -0.814000 -0.712000 0.006506 -0.052712 -0.998589
